PID,totalvolume,x,y,z
1387,26.702,292683.333,2005183.333,5451.657
1643,25.888,292816.667,2005183.333,5455.579
1644,23.202,292883.333,2005183.333,5450.062
1900,18.548,293016.667,2005183.333,5442.686
1901,14.432,293083.333,2005183.333,5435.761
2164,2.363,293216.667,2005183.333,5416.067
7497,10.339,296816.667,2005183.333,5414.227
7498,13.336,296883.333,2005183.333,5406.34
7827,8.08,297016.667,2005183.333,5372.21
7828,2.46,297083.333,2005183.333,5353.325
8165,1.835,297216.667,2005183.333,5355.4
8166,3.556,297283.333,2005183.333,5370.149
8506,9.631,297416.667,2005183.333,5403.502
8507,7.944,297483.333,2005183.333,5406.586
907,0.199,292157.841,2005183.935,5361.708
1143,1.284,292404.621,2005187.53,5343.363
1144,8.133,292471.288,2005187.53,5369.263
1145,9.055,292527.311,2005202.098,5392.418
1389,18.481,292583.333,2005216.667,5413.048
1392,25.174,292716.667,2005216.667,5445.804
1646,25.754,292783.333,2005216.667,5449.317
1649,25.03,292916.667,2005216.667,5451.224
1903,25.507,292983.333,2005216.667,5455.469
1906,15.829,293116.667,2005216.667,5438.562
2167,10.069,293183.333,2005216.667,5430.223
7500,9.915,296783.333,2005216.667,5424.415
7503,15.13,296916.667,2005216.667,5408.582
7830,11.995,296983.333,2005216.667,5385.907
7833,3.696,297116.667,2005216.667,5350.026
8168,2.704,297183.333,2005216.667,5352.944
8171,8.281,297316.667,2005216.667,5383.465
8509,13.43,297383.333,2005216.667,5405.11
8512,9.777,297516.667,2005216.667,5414.591
1148,2.388,292459.243,2005258.393,5356.091
1147,7.258,292527.311,2005268.765,5382.556
1388,11.585,292583.333,2005283.333,5390.829
1393,18.161,292716.667,2005283.333,5416.075
1645,19.095,292783.333,2005283.333,5420.92
1650,23.206,292916.667,2005283.333,5436.547
1902,27.207,292983.333,2005283.333,5451.5
1907,24.365,293116.667,2005283.333,5454.771
2166,17.995,293183.333,2005283.333,5446.69
2171,7.369,293316.667,2005283.333,5436.474
2429,1.494,293383.333,2005283.333,5425.083
7499,11.744,296783.333,2005283.333,5428.394
7504,15.864,296916.667,2005283.333,5414.398
7829,10.684,296983.333,2005283.333,5388.731
7834,3.797,297116.667,2005283.333,5349.753
8167,3.786,297183.333,2005283.333,5350.014
8172,8.869,297316.667,2005283.333,5382.341
8508,13.302,297383.333,2005283.333,5404.612
8513,8.564,297516.667,2005283.333,5410.471
1146,4.707,292504.621,2005287.53,5370.768
1142,0.984,292470.428,2005314.085,5360.256
1391,9.566,292616.667,2005316.667,5385.669
1390,14.139,292683.333,2005316.667,5400.178
1648,16.435,292816.667,2005316.667,5409.538
1647,18.589,292883.333,2005316.667,5417.615
1905,25.472,293016.667,2005316.667,5444.777
1904,27.377,293083.333,2005316.667,5455.81
2169,19.012,293216.667,2005316.667,5452.655
2168,14.862,293283.333,2005316.667,5450.343
2432,3.845,293416.667,2005316.667,5431.95
2431,0.621,293483.333,2005316.667,5424.125
2979,0.542,293816.667,2005316.667,5420.422
7502,8.475,296816.667,2005316.667,5411.691
7501,11.37,296883.333,2005316.667,5404.467
7832,8.125,297016.667,2005316.667,5370.056
7831,3.823,297083.333,2005316.667,5349.626
8170,3.181,297216.667,2005316.667,5351.749
8169,5.223,297283.333,2005316.667,5366.579
8511,8.104,297416.667,2005316.667,5392.733
8510,6.206,297483.333,2005316.667,5396.422
1140,0.296,292484.804,2005343.221,5360.292
1149,0.513,292495.453,2005365.837,5354.481
1654,6.942,292826.874,2005371.692,5385.354
1656,8.843,292893.541,2005371.692,5396.763
1401,3.215,292602.353,2005374.699,5362.439
1398,7.081,292702.353,2005374.699,5380.693
1911,14.418,293018.109,2005375.029,5420.776
1912,17.136,293084.775,2005375.029,5438.814
2172,25.315,293216.667,2005383.333,5468.464
2173,21.3,293283.333,2005383.333,5468.029
2435,12.442,293416.667,2005383.333,5455.606
2436,8.161,293483.333,2005383.333,5445.586
2706,2.033,293616.667,2005383.333,5428.021
2707,0.823,293683.333,2005383.333,5423.536
3257,1.234,294016.667,2005383.333,5419.234
7505,16.121,296816.667,2005383.333,5420.794
7506,17.893,296883.333,2005383.333,5415.41
7835,7.957,297016.667,2005383.333,5369.459
7836,4.202,297083.333,2005383.333,5348.648
8173,5.178,297216.667,2005383.333,5346.291
8174,7.838,297283.333,2005383.333,5361.662
8514,17.128,297416.667,2005383.333,5408.786
8515,15.382,297483.333,2005383.333,5412.969
1655,5.082,292803.748,2005393.384,5372.156
1914,11.433,292986.217,2005400.057,5404.591
1917,20.557,293118.109,2005408.362,5439.153
2175,24.028,293183.333,2005416.667,5458.743
2178,20.687,293316.667,2005416.667,5471.805
2438,18.001,293383.333,2005416.667,5470.015
2441,10.434,293516.667,2005416.667,5452.418
2709,7.235,293583.333,2005416.667,5442.88
2712,2.884,293716.667,2005416.667,5428.633
3263,1.082,294116.667,2005416.667,5418.48
7508,18.96,296783.333,2005416.667,5435.655
7511,20.854,296916.667,2005416.667,5411.86
7838,13.392,296983.333,2005416.667,5380.367
7841,5.605,297116.667,2005416.667,5345.017
8176,5.748,297183.333,2005416.667,5344.734
8179,12.151,297316.667,2005416.667,5377.476
8517,19.825,297383.333,2005416.667,5408.683
8520,19.584,297516.667,2005416.667,5423.281
1399,2.456,292640.391,2005424.098,5361.463
1400,3.216,292673.725,2005424.098,5366.458
1653,2.582,292824.163,2005436.768,5354.985
1651,2.161,292770.415,2005438.448,5351.845
1397,2.494,292588.039,2005438.578,5347.177
1657,7.091,292882.402,2005438.785,5367.525
1395,0.52,292745.761,2005440.477,5357.996
1396,3.443,292717.133,2005444.811,5364.758
1652,7.986,292928.654,2005444.904,5374.91
1909,1.126,292952.884,2005449.56,5377.576
1913,7.492,292989.102,2005450.115,5384.856
1918,14.213,293118.109,2005475.029,5423.589
2174,18.497,293183.333,2005483.333,5447.595
2179,20.038,293316.667,2005483.333,5472.301
2437,20.49,293383.333,2005483.333,5477.498
2442,16.708,293516.667,2005483.333,5470.251
2708,15.99,293583.333,2005483.333,5466.747
2713,9.505,293716.667,2005483.333,5446.714
2984,6.598,293783.333,2005483.333,5436.443
3535,2.619,294183.333,2005483.333,5421.396
3540,0.22,294316.667,2005483.333,5414.75
7507,9.376,296783.333,2005483.333,5418.411
7512,14.405,296916.667,2005483.333,5400.781
7837,11.429,296983.333,2005483.333,5380.779
7842,6.462,297116.667,2005483.333,5341.695
8175,5.906,297183.333,2005483.333,5342.551
8180,13.546,297316.667,2005483.333,5379.322
8516,16.957,297383.333,2005483.333,5395.529
8521,13.438,297516.667,2005483.333,5398.944
1916,7.703,293022.435,2005483.448,5385.24
1915,10.424,293086.217,2005500.057,5408.638
2177,16.975,293216.667,2005516.667,5451.101
2176,18.093,293283.333,2005516.667,5464.141
2440,20.051,293416.667,2005516.667,5477.24
2439,19.848,293483.333,2005516.667,5478.458
2711,19.791,293616.667,2005516.667,5476.315
2710,15.96,293683.333,2005516.667,5464.752
2987,10.336,293816.667,2005516.667,5443.923
2986,6.067,293883.333,2005516.667,5429.327
3538,0.848,294216.667,2005516.667,5415.866
3537,4.018,294283.333,2005516.667,5424.558
7510,5.133,296816.667,2005516.667,5402.732
7509,8.011,296883.333,2005516.667,5393.666
7840,5.842,297016.667,2005516.667,5364.777
7839,4.304,297083.333,2005516.667,5345.485
8178,5.14,297216.667,2005516.667,5341.419
8177,10.15,297283.333,2005516.667,5363.416
8519,13.033,297416.667,2005516.667,5382.972
8518,11.579,297483.333,2005516.667,5385.026
1910,2.81,293042.599,2005533.391,5387.044
1920,1.748,293080.855,2005564.219,5400.26
2447,13.681,293428.592,2005579.371,5464.077
2448,14.868,293495.259,2005579.371,5468.219
2714,21.984,293616.667,2005583.333,5481.053
2715,18.109,293683.333,2005583.333,5469.676
2990,16.445,293816.667,2005583.333,5456.001
2991,13.685,293883.333,2005583.333,5445.138
3265,8.306,294016.667,2005583.333,5430.193
3266,4.173,294083.333,2005583.333,5421.422
3824,5.193,294416.667,2005583.333,5414.44
3825,6.245,294483.333,2005583.333,5409.782
4109,2.94,294616.667,2005583.333,5389.842
7513,3.638,296816.667,2005583.333,5396.172
7514,5.627,296883.333,2005583.333,5390.083
7843,3.878,297016.667,2005583.333,5358.972
7844,4.242,297083.333,2005583.333,5344.937
8181,5.355,297216.667,2005583.333,5335.506
8182,10.822,297283.333,2005583.333,5355.394
8522,11.197,297416.667,2005583.333,5368.083
8523,9.886,297483.333,2005583.333,5371.489
2182,8.665,293227.254,2005590.716,5432.302
2183,11.519,293293.921,2005590.716,5445.544
1921,0.877,293120.316,2005591.206,5410.104
1919,0.156,293145.843,2005605.161,5413.666
2450,10.408,293407.185,2005608.742,5453.373
2717,17.21,293583.333,2005616.667,5467.561
2720,14.449,293716.667,2005616.667,5454.063
2993,13.68,293783.333,2005616.667,5446.133
2996,13.332,293916.667,2005616.667,5438.013
3268,12.884,293983.333,2005616.667,5436.7
3271,7.653,294116.667,2005616.667,5429.768
3544,3.161,294183.333,2005616.667,5419.334
3830,7.905,294516.667,2005616.667,5407.395
4112,10.463,294583.333,2005616.667,5404.345
4115,2.522,294716.667,2005616.667,5377.386
7516,7.596,296783.333,2005616.667,5408.132
7519,11.061,296916.667,2005616.667,5397.183
7846,6.379,296983.333,2005616.667,5372.07
7849,4.943,297116.667,2005616.667,5336.938
8184,5.808,297183.333,2005616.667,5332.252
8187,17.379,297316.667,2005616.667,5370.32
8525,16.729,297383.333,2005616.667,5374.925
8528,12.854,297516.667,2005616.667,5382.519
2181,2.246,293193.921,2005618.891,5419.16
2180,4.632,293327.254,2005640.594,5432.867
2452,14.169,293528.592,2005646.038,5450.117
2446,4.948,293373.852,2005658.62,5432.929
2449,5.247,293431.036,2005667.484,5435.276
2716,9.508,293583.333,2005683.333,5438.104
2721,7.883,293716.667,2005683.333,5427.457
2992,5.969,293783.333,2005683.333,5416.379
2997,6.458,293916.667,2005683.333,5412.605
3267,10.262,293983.333,2005683.333,5423.835
3272,13.957,294116.667,2005683.333,5442.235
3543,10.775,294183.333,2005683.333,5437.201
3548,2.759,294316.667,2005683.333,5415.513
3826,4.237,294383.333,2005683.333,5412.424
3831,7.544,294516.667,2005683.333,5398.81
4111,8.301,294583.333,2005683.333,5393.419
4116,13.552,294716.667,2005683.333,5395.724
4397,9.129,294783.333,2005683.333,5382.366
7515,6.803,296783.333,2005683.333,5397.649
7520,13.044,296916.667,2005683.333,5389.307
7845,6.529,296983.333,2005683.333,5360.546
7850,6.21,297116.667,2005683.333,5330.178
8183,6.007,297183.333,2005683.333,5326.429
8188,12.904,297316.667,2005683.333,5360.995
8524,14.049,297383.333,2005683.333,5374.009
8529,9.063,297516.667,2005683.333,5386.622
2451,4.286,293485.777,2005704.78,5421.733
2719,7.183,293616.667,2005716.667,5425.776
2718,6.434,293683.333,2005716.667,5421.476
2995,1.567,293816.667,2005716.667,5398.531
2994,1.38,293883.333,2005716.667,5395.45
3270,9.407,294016.667,2005716.667,5420.329
3269,12.777,294083.333,2005716.667,5434.824
3546,12.18,294216.667,2005716.667,5440.395
3545,8.232,294283.333,2005716.667,5432.154
3829,11.219,294416.667,2005716.667,5423.196
3828,12.58,294483.333,2005716.667,5415.202
4114,6.861,294616.667,2005716.667,5382.181
4113,12.856,294683.333,2005716.667,5390.902
4400,12.683,294816.667,2005716.667,5390.148
4399,6.197,294883.333,2005716.667,5379.15
7518,8.128,296816.667,2005716.667,5389.225
7517,10.1,296883.333,2005716.667,5381.722
7848,5.086,297016.667,2005716.667,5346.505
7847,6.663,297083.333,2005716.667,5339.039
8186,4.707,297216.667,2005716.667,5326.699
8185,8.824,297283.333,2005716.667,5347.384
8527,9.248,297416.667,2005716.667,5373.245
8526,5.962,297483.333,2005716.667,5380.879
2998,0.125,293933.686,2005762.353,5387.479
2726,2.413,293645.463,2005764.298,5407.508
3551,9.111,294216.667,2005775.799,5434.862
3552,12.294,294283.333,2005775.799,5447.088
3832,16.482,294416.667,2005783.333,5436.865
3833,17.7,294483.333,2005783.333,5431.785
4117,11.466,294616.667,2005783.333,5391.581
4118,11.481,294683.333,2005783.333,5385.187
4403,12.852,294816.667,2005783.333,5376.945
4404,14.738,294883.333,2005783.333,5386.188
4697,8.308,295016.667,2005783.333,5357.458
4698,4.011,295083.333,2005783.333,5346.929
7521,13.552,296816.667,2005783.333,5394.193
7522,13.751,296883.333,2005783.333,5380.838
7851,6.828,297016.667,2005783.333,5341.472
7852,7.878,297083.333,2005783.333,5334.833
8189,4.221,297216.667,2005783.333,5322.735
8190,8.523,297283.333,2005783.333,5344.989
8530,11.099,297416.667,2005783.333,5380.013
8531,8.393,297483.333,2005783.333,5387.956
3277,2.448,294020.415,2005784.818,5395.854
3278,6.849,294087.082,2005784.818,5411.964
2727,0.376,293699.9,2005787.467,5396.792
3554,6.925,294183.333,2005801.598,5424.29
3557,14.178,294316.667,2005809.132,5439.894
3835,14.087,294383.333,2005816.667,5433.682
3838,18.148,294516.667,2005816.667,5424.009
4120,14.619,294583.333,2005816.667,5407.932
4123,16.2,294716.667,2005816.667,5389.212
4406,13.689,294783.333,2005816.667,5376.385
4409,15.238,294916.667,2005816.667,5373.152
4700,15.148,294983.333,2005816.667,5370.384
4703,8.482,295116.667,2005816.667,5351.52
4999,3.044,295183.333,2005816.667,5343.448
7524,8.07,296783.333,2005816.667,5386.19
7527,9.363,296916.667,2005816.667,5359.239
7854,6.791,296983.333,2005816.667,5341.574
7857,6.141,297116.667,2005816.667,5323.288
8192,4.83,297183.333,2005816.667,5319.058
8195,11.039,297316.667,2005816.667,5356.922
8533,9.016,297383.333,2005816.667,5367.145
8536,4.07,297516.667,2005816.667,5378.446
3275,3.466,294117.181,2005834.19,5399.888
3274,0.438,294146.766,2005850.97,5400.71
3553,3.804,294183.333,2005853.195,5408.636
3558,10.32,294316.667,2005875.799,5424.791
3834,8.708,294383.333,2005883.333,5416.134
3839,9.491,294516.667,2005883.333,5406.953
4119,13.419,294583.333,2005883.333,5409.854
4124,19.467,294716.667,2005883.333,5402.321
4405,20.1,294783.333,2005883.333,5396.108
4410,17.52,294916.667,2005883.333,5368.217
4699,14.191,294983.333,2005883.333,5356.648
4704,16.241,295116.667,2005883.333,5362.114
4998,15.072,295183.333,2005883.333,5364.564
5003,5.454,295316.667,2005883.333,5347.746
7523,8.687,296783.333,2005883.333,5388.247
7528,8.339,296916.667,2005883.333,5356.711
7853,7.193,296983.333,2005883.333,5340.481
7858,6.578,297116.667,2005883.333,5318.604
8191,4.764,297183.333,2005883.333,5313.953
8196,10.343,297316.667,2005883.333,5353.412
8532,9.535,297383.333,2005883.333,5365.048
8537,4.688,297516.667,2005883.333,5374.4
3556,2.647,294216.667,2005886.529,5400.794
3555,6.069,294283.333,2005901.598,5410.658
3837,4.856,294416.667,2005916.667,5403.503
3836,4.48,294483.333,2005916.667,5397.206
4122,14.268,294616.667,2005916.667,5403.915
4121,17.26,294683.333,2005916.667,5405.021
4408,22.997,294816.667,2005916.667,5395.021
4407,22.769,294883.333,2005916.667,5389.595
4702,15.747,295016.667,2005916.667,5353.126
4701,13.764,295083.333,2005916.667,5350.954
5001,16.45,295216.667,2005916.667,5367.035
5000,13.48,295283.333,2005916.667,5364.44
5306,1.952,295416.667,2005916.667,5347.531
7526,13.427,296816.667,2005916.667,5395.475
7525,11.34,296883.333,2005916.667,5373.104
7856,8.246,297016.667,2005916.667,5337.625
7855,9.42,297083.333,2005916.667,5329.414
8194,3.512,297216.667,2005916.667,5314.094
8193,6.552,297283.333,2005916.667,5335.563
8535,10.536,297416.667,2005916.667,5371.546
8534,8.241,297483.333,2005916.667,5376.761
3550,0.394,294271.893,2005942.465,5393.621
3560,0.401,294297.53,2005962.695,5391.422
4413,16.466,294820.569,2005981.408,5392.591
4414,21.476,294887.235,2005981.408,5394.142
4705,22.626,295016.667,2005983.333,5372.958
4706,22.612,295083.333,2005983.333,5365.536
5004,12.232,295216.667,2005983.333,5352.615
5005,16.013,295283.333,2005983.333,5371.187
5309,8.132,295416.667,2005983.333,5367.12
7529,11.539,296816.667,2005983.333,5391.877
7530,10.974,296883.333,2005983.333,5371.417
7859,8.372,297016.667,2005983.333,5337.282
7860,9.794,297083.333,2005983.333,5328.905
8197,3.272,297216.667,2005983.333,5309.461
8198,5.819,297283.333,2005983.333,5328.116
8538,4.053,297416.667,2005983.333,5350.299
8539,1.73,297483.333,2005983.333,5355.194
4130,8.62,294617.381,2005990.091,5391.571
4131,12.115,294684.048,2005990.091,5395.935
4416,9.693,294791.137,2006012.816,5380.651
4419,18.768,294920.569,2006014.742,5385.999
4708,22.33,294983.333,2006016.667,5383.058
4711,24.996,295116.667,2006016.667,5370.253
5007,17.605,295183.333,2006016.667,5360.879
5010,19.059,295316.667,2006016.667,5383.868
5312,15.385,295383.333,2006016.667,5383.127
7532,8.07,296783.333,2006016.667,5383.877
7535,7.736,296916.667,2006016.667,5352.62
7862,7.522,296983.333,2006016.667,5339.59
7865,6.651,297116.667,2006016.667,5315.406
8200,4.092,297183.333,2006016.667,5305.212
8203,5.668,297316.667,2006016.667,5331.32
8541,4.255,297383.333,2006016.667,5342.858
8544,1.519,297516.667,2006016.667,5358.219
4126,0.575,294577.732,2006028.919,5367.506
4129,0.616,294611.78,2006029.551,5377.007
4128,2.787,294696.763,2006037.126,5375.813
4127,3.097,294729.382,2006056.096,5364.324
4412,0.885,294757.804,2006071.878,5355.112
4415,3.636,294798.941,2006075.633,5358.675
4420,12.049,294920.569,2006081.408,5369.628
4707,21.435,294983.333,2006083.333,5381.833
4712,27.806,295116.667,2006083.333,5375.709
5006,21.456,295183.333,2006083.333,5366.629
5011,20.312,295316.667,2006083.333,5383.46
5311,20.558,295383.333,2006083.333,5393.427
5316,1.062,295516.667,2006083.333,5352.563
7531,12.033,296783.333,2006083.333,5387.709
7536,7.424,296916.667,2006083.333,5350.606
7861,8.216,296983.333,2006083.333,5337.454
7866,7.124,297116.667,2006083.333,5314.205
8199,3.923,297183.333,2006083.333,5300.387
8204,8.188,297316.667,2006083.333,5331.871
8540,8.654,297383.333,2006083.333,5349.792
8545,6.323,297516.667,2006083.333,5368.879
4418,2.275,294832.274,2006108.966,5345.512
4417,6.687,294891.137,2006112.816,5353.62
4710,22.414,295016.667,2006116.667,5374.646
4709,27.701,295083.333,2006116.667,5374.676
5009,22.819,295216.667,2006116.667,5367.463
5008,19.826,295283.333,2006116.667,5372.207
5314,18.351,295416.667,2006116.667,5383.49
5313,8.826,295483.333,2006116.667,5360.174
5621,5.005,295616.667,2006116.667,5368.186
5620,0.865,295683.333,2006116.667,5366.307
7534,10.122,296816.667,2006116.667,5373.179
7533,10.556,296883.333,2006116.667,5365.204
7864,9.122,297016.667,2006116.667,5332.146
7863,8.794,297083.333,2006116.667,5321.747
8202,3.32,297216.667,2006116.667,5298.7
8201,4.053,297283.333,2006116.667,5309.967
8543,5.535,297416.667,2006116.667,5347.206
8542,3.731,297483.333,2006116.667,5354.879
4427,0.414,294864.485,2006171.34,5329.574
4717,27.662,295050,2006173.936,5351.143
5012,24.723,295216.667,2006183.333,5362.69
5013,26.366,295283.333,2006183.333,5372.563
5317,18.66,295416.667,2006183.333,5366.768
5318,11.411,295483.333,2006183.333,5352.081
5624,12.949,295616.667,2006183.333,5376.156
5625,8.781,295683.333,2006183.333,5377.993
7210,0.854,296683.333,2006183.333,5347.185
7537,2.912,296816.667,2006183.333,5343.967
7538,5.058,296883.333,2006183.333,5342.17
7867,5.427,297016.667,2006183.333,5316.038
7868,2.736,297083.333,2006183.333,5299.718
8205,2.423,297216.667,2006183.333,5295.37
8206,1.334,297283.333,2006183.333,5300.795
8546,0.946,297416.667,2006183.333,5330.713
4721,19.533,295116.667,2006207.27,5341.316
4425,4.132,294911.224,2006212.374,5320.639
5015,23.012,295183.333,2006216.667,5357.624
5018,24.362,295316.667,2006216.667,5370.854
5320,22.232,295383.333,2006216.667,5369.944
5323,13.984,295516.667,2006216.667,5363.938
5627,15.672,295583.333,2006216.667,5376.264
5630,7.72,295716.667,2006216.667,5377.713
5939,1.876,295783.333,2006216.667,5372.503
7543,2.981,296916.667,2006216.667,5328.696
7870,3.353,296983.333,2006216.667,5315.303
7873,2.374,297116.667,2006216.667,5293.722
8208,2.407,297183.333,2006216.667,5294.446
8211,3.272,297316.667,2006216.667,5314.412
8549,5.401,297383.333,2006216.667,5334.023
8552,1.946,297516.667,2006216.667,5346.403
4718,14.257,294983.333,2006221.809,5325.961
4424,0.388,294947.981,2006243.895,5312.626
4722,13.18,295116.667,2006273.936,5319.982
4720,5.782,295016.667,2006279.078,5301.817
5014,14.97,295183.333,2006283.333,5339.624
5019,19.213,295316.667,2006283.333,5371.413
5319,21.18,295383.333,2006283.333,5382.557
5324,16.433,295516.667,2006283.333,5377.542
5626,18.94,295583.333,2006283.333,5390.722
5631,12.083,295716.667,2006283.333,5392.86
5938,8.082,295783.333,2006283.333,5388.82
6258,1.208,296116.667,2006283.333,5335.819
6570,1.888,296183.333,2006283.333,5330.156
7544,0.561,296916.667,2006283.333,5311.219
7874,3.525,297116.667,2006283.333,5289.656
8207,2.599,297183.333,2006283.333,5293.622
8212,5.859,297316.667,2006283.333,5327.347
8548,11.204,297383.333,2006283.333,5353.764
8553,11.557,297516.667,2006283.333,5359.617
4719,8.414,295083.333,2006297.872,5302.711
5017,12.715,295216.667,2006316.667,5335.089
5016,13.923,295283.333,2006316.667,5354.102
5322,18.566,295416.667,2006316.667,5385.24
5321,19.785,295483.333,2006316.667,5392.285
5629,16.635,295616.667,2006316.667,5394.967
5628,14.322,295683.333,2006316.667,5401.88
5941,8.244,295816.667,2006316.667,5395.385
5940,4.714,295883.333,2006316.667,5388.662
6573,1.425,296216.667,2006316.667,5332.09
6572,1.953,296283.333,2006316.667,5327.53
6889,0.308,296483.333,2006316.667,5301.725
7541,0.441,296883.333,2006316.667,5306.775
7872,0.976,297016.667,2006316.667,5298.828
7871,3.188,297083.333,2006316.667,5291.61
8210,1.035,297216.667,2006316.667,5298.196
8209,0.527,297283.333,2006316.667,5310.489
8551,10.446,297416.667,2006316.667,5354.612
8550,11.28,297483.333,2006316.667,5351.053
4715,0.288,295008.602,2006321.809,5285.298
4716,1.051,295075.268,2006340.603,5287.917
4727,1.209,295095.368,2006371.207,5284.444
5025,5.261,295200.545,2006376.07,5305.626
5026,6.601,295267.212,2006376.07,5321.124
5325,13.605,295416.667,2006383.333,5375.842
5326,17.751,295483.333,2006383.333,5398.154
5632,15.906,295616.667,2006383.333,5405.738
5633,13.113,295683.333,2006383.333,5405.992
5944,10.555,295816.667,2006383.333,5403.274
5945,8.883,295883.333,2006383.333,5403.71
6893,4.206,296416.667,2006383.333,5320.616
6894,4.541,296483.333,2006383.333,5311.62
7545,2.353,296816.667,2006383.333,5300.593
7546,2.445,296883.333,2006383.333,5298.077
7875,2.784,297016.667,2006383.333,5293.688
7876,3.999,297083.333,2006383.333,5290.901
8213,1.712,297216.667,2006383.333,5296.273
8554,4.463,297416.667,2006383.333,5325.054
8555,5.749,297483.333,2006383.333,5319.861
4724,0.502,295135.632,2006393.452,5286.625
5021,0.394,295159.632,2006396.608,5290.418
5023,0.291,295176.844,2006399.615,5293.108
5027,7.195,295288.134,2006402.046,5313.802
5328,9.623,295383.333,2006416.667,5350.594
5331,18.909,295516.667,2006416.667,5397.358
5635,22.04,295583.333,2006416.667,5415.542
5638,14.631,295716.667,2006416.667,5408.294
5947,13.153,295783.333,2006416.667,5408.152
5950,7.21,295916.667,2006416.667,5397.958
6262,3.533,295983.333,2006416.667,5381.95
6265,0.185,296116.667,2006416.667,5362.68
6582,2.454,296316.667,2006416.667,5329.776
6896,4.264,296383.333,2006416.667,5321.927
6899,4.745,296516.667,2006416.667,5311.864
7220,2.622,296583.333,2006416.667,5307.664
7548,0.681,296783.333,2006416.667,5291.65
7551,4.227,296916.667,2006416.667,5292.365
7878,4.023,296983.333,2006416.667,5291.01
7881,4.383,297116.667,2006416.667,5290.975
8216,3.683,297183.333,2006416.667,5292.032
8557,2.898,297383.333,2006416.667,5320.066
8560,6.853,297516.667,2006416.667,5312.825
5028,1.433,295263.311,2006453.998,5291.303
5029,5.752,295325.177,2006468.618,5306.553
5327,7.617,295383.333,2006483.333,5322.102
5332,18.498,295516.667,2006483.333,5371.076
5634,22.082,295583.333,2006483.333,5391.586
5639,20.602,295716.667,2006483.333,5409.05
5946,20.626,295783.333,2006483.333,5414.524
5951,11.974,295916.667,2006483.333,5411.987
6261,11.929,295983.333,2006483.333,5407.434
6266,6.491,296116.667,2006483.333,5376.881
6578,3.579,296183.333,2006483.333,5357.188
6583,5.338,296316.667,2006483.333,5340.917
6895,4.344,296383.333,2006483.333,5327.562
6900,4.938,296516.667,2006483.333,5311.932
7219,5.921,296583.333,2006483.333,5307.036
7224,4.037,296716.667,2006483.333,5300.12
7547,1.72,296783.333,2006483.333,5293.73
7552,7.126,296916.667,2006483.333,5305.298
7877,4.416,296983.333,2006483.333,5297.346
7882,4.408,297116.667,2006483.333,5290.866
8215,4.26,297183.333,2006483.333,5290.266
8220,5.131,297316.667,2006483.333,5315.501
8556,8.349,297383.333,2006483.333,5326.487
8561,12.432,297516.667,2006483.333,5317
5330,7.279,295416.667,2006516.667,5325.146
5329,13.873,295483.333,2006516.667,5350.802
5637,19.526,295616.667,2006516.667,5381.235
5636,18.03,295683.333,2006516.667,5389.804
5949,17.848,295816.667,2006516.667,5412.805
5948,14.226,295883.333,2006516.667,5412.35
6264,11.396,296016.667,2006516.667,5403.576
6263,11.646,296083.333,2006516.667,5397.206
6581,5.025,296216.667,2006516.667,5357.824
6580,5.207,296283.333,2006516.667,5350.602
6898,5.46,296416.667,2006516.667,5331.844
6897,3.929,296483.333,2006516.667,5318.001
7222,5.7,296616.667,2006516.667,5305.323
7221,5.215,296683.333,2006516.667,5303.778
7550,4.138,296816.667,2006516.667,5300.55
7549,6.932,296883.333,2006516.667,5307.129
7880,3.748,297016.667,2006516.667,5299.597
7879,4.111,297083.333,2006516.667,5290.957
8218,3.859,297216.667,2006516.667,5290.417
8217,1.957,297283.333,2006516.667,5297.432
8559,6.995,297416.667,2006516.667,5314.794
8558,9.351,297483.333,2006516.667,5307.1
5642,9.036,295617.788,2006578.813,5359.155
5643,7.762,295684.455,2006578.813,5368.656
5952,11.366,295816.667,2006583.333,5394.75
5953,8.094,295883.333,2006583.333,5396.624
6267,7.984,296016.667,2006583.333,5396.809
6268,10.298,296083.333,2006583.333,5396.777
6584,11.645,296216.667,2006583.333,5381.614
6585,10.48,296283.333,2006583.333,5372.544
6901,8.024,296416.667,2006583.333,5348.623
6902,7.802,296483.333,2006583.333,5338.785
7225,4.755,296616.667,2006583.333,5309.478
7226,4.888,296683.333,2006583.333,5304.322
7553,4.238,296816.667,2006583.333,5304.116
7554,4.994,296883.333,2006583.333,5302.781
7883,5.621,297016.667,2006583.333,5308.988
7884,5.574,297083.333,2006583.333,5296.667
8221,4.449,297216.667,2006583.333,5288.145
8222,2.188,297283.333,2006583.333,5296.473
8562,9.653,297416.667,2006583.333,5308.636
8563,9.886,297483.333,2006583.333,5305.326
5335,2.318,295405.734,2006584.978,5308.042
5336,6.281,295472.401,2006584.978,5338.895
5645,5.162,295585.576,2006607.625,5348.86
5648,4.04,295717.788,2006612.146,5364.472
5337,3.677,295505.734,2006613.383,5347.054
5955,5.806,295783.333,2006616.667,5375.856
5958,2.993,295916.667,2006616.667,5387.654
6270,5.29,295983.333,2006616.667,5393.48
6273,10.043,296116.667,2006616.667,5394.406
6587,14.754,296183.333,2006616.667,5398.086
6590,12.904,296316.667,2006616.667,5379.568
6904,11.074,296383.333,2006616.667,5366.744
6907,9.7,296516.667,2006616.667,5343.366
7228,7.888,296583.333,2006616.667,5326.943
7231,3.967,296716.667,2006616.667,5306.201
